name,playcount,listeners,mbid,url,tags
Maxence Cyrin,3589733,331345,7947dab4-4274-46f4-bc11-135561c110b7,https://www.last.fm/music/Maxence+Cyrin,['piano']
Cub Sport,3125236,240064,,https://www.last.fm/music/Cub+Sport,['australian']
Mozzy,2407603,229218,,https://www.last.fm/music/Mozzy,['rap']
Be Your Own Pet,7040070,366257,4849dbcf-4192-434c-825b-077c9057c119,https://www.last.fm/music/Be+Your+Own+Pet,['indie']
Anonymous,3412700,314961,f731ccc4-e22a-43af-a747-64213329e088,https://www.last.fm/music/Anonymous,['early music']
Dracodraco,569966,79878,,https://www.last.fm/music/Dracodraco,['electronic']
Scarlett Johansson,3966005,306193,0cc5ed91-eba3-4a5d-8a69-7638e0bf6495,https://www.last.fm/music/Scarlett+Johansson,['female vocalists']
lieless,1267978,36744,,https://www.last.fm/music/lieless,['hardtekk']
The Softies,2233856,128661,3daebde2-4630-40d8-be75-438edea4b281,https://www.last.fm/music/The+Softies,['twee']
Worst party ever,4753330,108984,,https://www.last.fm/music/Worst+party+ever,['emo']
Ann Peebles,2862352,373036,a7e05e3f-7459-4ba6-9041-8b5cacf6338c,https://www.last.fm/music/Ann+Peebles,['soul']
Taco,1210987,201237,80da83e1-644f-43a7-8db1-143bfd0030d1,https://www.last.fm/music/Taco,['new wave']
Doruksen,342541,44850,,https://www.last.fm/music/Doruksen,['industrial']
Donald Byrd,3836488,421022,69f95e5c-4b34-4c8b-b8fe-c59f9296195a,https://www.last.fm/music/Donald+Byrd,['jazz']
Young Mc,643507,116884,,https://www.last.fm/music/Young+Mc,['Hip-Hop']
The New Pornographers,30003372,843490,25b75a66-ce83-4db3-b136-395a3c3784c4,https://www.last.fm/music/The+New+Pornographers,['indie']
Billy Marchiafava,2328637,170501,,https://www.last.fm/music/Billy+Marchiafava,['Hip-Hop']
Baxter Dury,3671532,225554,50df8a7c-ca0b-47c8-98e5-d27a57e04073,https://www.last.fm/music/Baxter+Dury,['seen live']
Mace,2000122,54663,f3ae24ad-8d6d-40f9-9364-7fea05726786,https://www.last.fm/music/Mace,['thrash metal']
Marcy Mane,813806,50438,,https://www.last.fm/music/Marcy+Mane,['goth money']
Whipped Cream,1360191,163274,15ab9ddb-5521-4f06-9245-def17d70ccda,https://www.last.fm/music/Whipped+Cream,['shoegaze']
DJ PK O Único,204502,36851,,https://www.last.fm/music/DJ+PK+O+%C3%9Anico,[]
Nosaj Thing,11582803,563243,b476bc5e-19ca-4e5a-82c8-1a068d601a7d,https://www.last.fm/music/Nosaj+Thing,['electronic']
John Roseboro,795382,79920,,https://www.last.fm/music/John+Roseboro,['indie']
монеточка,4167494,81246,,https://www.last.fm/music/%D0%BC%D0%BE%D0%BD%D0%B5%D1%82%D0%BE%D1%87%D0%BA%D0%B0,['russian']
Tenno,2627434,227248,,https://www.last.fm/music/Tenno,['electronic']
Ana Mazzotti,769629,96416,73df7f01-b8d6-4263-8e8f-0aae8037348d,https://www.last.fm/music/Ana+Mazzotti,['brasil']
The Minions,1823539,169616,c9267f3d-b75f-4692-9eff-dca144c0f1cb,https://www.last.fm/music/The+Minions,['Soundtrack']
Norma Jean,16436480,389049,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,https://www.last.fm/music/Norma+Jean,['hardcore']
James King,1435037,177557,e628e8a9-3850-430a-b1c1-006986ccb967,https://www.last.fm/music/James+King,['bluegrass']
Zoe Wees,2226328,225997,,https://www.last.fm/music/Zoe+Wees,['pop']
April March,3599448,324902,e77b7ecf-c417-4124-b255-a3a927bb604e,https://www.last.fm/music/April+March,['female vocalists']
Wednesday Campanella,3378335,116208,,https://www.last.fm/music/Wednesday+Campanella,['electronic']
Jiro Inagaki and His Soul Media,492405,70170,,https://www.last.fm/music/Jiro+Inagaki+and+His+Soul+Media,['jazz']
DJ Kuroneko,2270314,94858,,https://www.last.fm/music/DJ+Kuroneko,['breakcore']
Deniece Williams,1981905,384318,f28dc56d-0bd4-485f-92a2-5c3e0e9b57cd,https://www.last.fm/music/Deniece+Williams,['soul']
"Evelyn ""Champagne"" King",2061628,327751,f104e236-9655-4022-b794-d1567357e3b0,https://www.last.fm/music/Evelyn+%22Champagne%22+King,['Disco']
HELLOVENUS,1178711,74553,,https://www.last.fm/music/HELLOVENUS,['k-pop']
King Hendrick$,508972,42340,,https://www.last.fm/music/King+Hendrick$,[]
Karen Aoki,894247,84814,8451cfdc-951f-4889-b272-e3a4ed8b81fd,https://www.last.fm/music/Karen+Aoki,['jazz']
J.Y. Park,1044226,106326,,https://www.last.fm/music/J.Y.+Park,['k-pop']
First and Forever,1121419,93264,,https://www.last.fm/music/First+and+Forever,['pop punk']
Toby Mai,432796,51569,,https://www.last.fm/music/Toby+Mai,['UK']
The Red Army Choir,4153691,216865,9918a46a-d0a3-4444-9044-3f7286883d68,https://www.last.fm/music/The+Red+Army+Choir,['russian']
jaeden camstra,2184050,248580,,https://www.last.fm/music/jaeden+camstra,['instrumental hip-hop']
Demi,861540,37896,d3940275-976c-4bc5-9b0f-b4146f34504c,https://www.last.fm/music/Demi,['House']
Jonny Greenwood,7814656,501314,e9fcfbbf-1743-4f73-8744-ada8da7394ea,https://www.last.fm/music/Jonny+Greenwood,['experimental']
Lupe de Lupe,5548487,69806,,https://www.last.fm/music/Lupe+de+Lupe,['shoegaze']
The Crystal Method,19125756,940896,aaf09f31-bb5c-43e5-9f54-bb6554c33a71,https://www.last.fm/music/The+Crystal+Method,['electronic']
Pop Evil,4735940,327620,8e3ce660-79ed-4072-bd3d-e8db7a409946,https://www.last.fm/music/Pop+Evil,['post-grunge']
Rivo,66311,17782,437a17e2-63a8-4f5d-927e-f41461bedb9c,https://www.last.fm/music/Rivo,['dub techno']
Dyl Dion,1305440,121953,,https://www.last.fm/music/Dyl+Dion,['indie pop']
Wes Montgomery Trio,715530,103355,739d421f-1f7a-4dd8-b56e-fb4fb7634aee,https://www.last.fm/music/Wes+Montgomery+Trio,['jazz']
Amaia,3007589,101901,,https://www.last.fm/music/Amaia,['pop']
Kid Travis,2792361,178699,,https://www.last.fm/music/Kid+Travis,['USA']
Philanthrope,4568259,320632,,https://www.last.fm/music/Philanthrope,['instrumental hip-hop']
David Allan Coe,3402670,269934,d6ad0ad1-2a7c-4d5f-8776-331a3732360c,https://www.last.fm/music/David+Allan+Coe,['country']
Dinos,6614620,62121,,https://www.last.fm/music/Dinos,['Hip-Hop']
GRAVECHILL,1319917,156761,,https://www.last.fm/music/GRAVECHILL,['phonk']
Rayland Baxter,2738823,267935,9dd9a2fb-891e-44d8-97ef-ca1d69aa2d7a,https://www.last.fm/music/Rayland+Baxter,['Alt-country']
Can't Swim,3242555,123745,,https://www.last.fm/music/Can%27t+Swim,['post-hardcore']
FlowerBoyDeMii,951085,78118,,https://www.last.fm/music/FlowerBoyDeMii,['breakcore']
Frazey Ford,1404778,147361,c455e254-994c-40d3-a953-4ff6954c3557,https://www.last.fm/music/Frazey+Ford,['folk']
Giulia Be,3735284,161640,,https://www.last.fm/music/Giulia+Be,['pop']
Corey Kent,806095,60119,,https://www.last.fm/music/Corey+Kent,['country']
Fcukers,114555,21879,,https://www.last.fm/music/Fcukers,['pop']
Little Beaver,800128,144242,50538ff2-70b3-4c45-90f7-587b056dced4,https://www.last.fm/music/Little+Beaver,['funk']
Irah,130902,26950,,https://www.last.fm/music/Irah,['math metal']
Witchouse 40k,2312474,98834,,https://www.last.fm/music/Witchouse+40k,['Trap Metal']
Zhané,1252361,185372,51b59633-b9cc-48b8-b7db-72a06452069a,https://www.last.fm/music/Zhan%C3%A9,['rnb']
Flamingosis,3294546,240650,,https://www.last.fm/music/Flamingosis,['Hip-Hop']
Ghost Town DJs,582586,103717,,https://www.last.fm/music/Ghost+Town+DJs,['rnb']
Chet Atkins,2555121,248223,5810667a-9db6-4fd0-abac-667cdac5d415,https://www.last.fm/music/Chet+Atkins,['country']
Yasumu,3847097,287567,,https://www.last.fm/music/Yasumu,['electronic']
Ryan Trey,2689593,168792,,https://www.last.fm/music/Ryan+Trey,['Hip-Hop']
George Jones,5130143,425749,f2903be0-79a7-4334-8cc5-e45309482a97,https://www.last.fm/music/George+Jones,['country']
Thousand Below,2861966,78596,,https://www.last.fm/music/Thousand+Below,['post-hardcore']
Crafting Audio,1607070,114817,,https://www.last.fm/music/Crafting+Audio,[]
Kevin Roldan,1492726,116908,,https://www.last.fm/music/Kevin+Roldan,['Reggaeton']
Brian McKnight,5244486,606171,bf75ef89-7b4c-4771-ac43-4d5c10617190,https://www.last.fm/music/Brian+McKnight,['rnb']
bludnymph,1201851,87540,,https://www.last.fm/music/bludnymph,['pop']
Relaxed Minds,719116,121934,,https://www.last.fm/music/Relaxed+Minds,['Nature']
Eden Project,2785075,132006,,https://www.last.fm/music/Eden+Project,['trance']
Life On Venus,1531412,120262,,https://www.last.fm/music/Life+On+Venus,['shoegaze']
Night Tempo,2598633,150215,,https://www.last.fm/music/Night+Tempo,['future funk']
Bluestaeb,1192213,204018,6fbef579-b5f9-467f-a088-4f66d78dfc4b,https://www.last.fm/music/Bluestaeb,['electronic']
Jon Z,1231842,80960,,https://www.last.fm/music/Jon+Z,['trap']
Kult,29136797,253786,eb346003-b7bb-40b8-b1c8-e27f3a857fe0,https://www.last.fm/music/Kult,['rock']
Yestalgia,662883,129353,,https://www.last.fm/music/Yestalgia,['Hip-Hop']
Two Steps from Hell,30265233,330690,da02dddc-60fa-4ca4-88bb-8012598f1f86,https://www.last.fm/music/Two+Steps+from+Hell,['Soundtrack']
REDCHINAWAVE,627840,62060,,https://www.last.fm/music/REDCHINAWAVE,['electronic']
romano archive,152824,21355,,https://www.last.fm/music/romano+archive,['Hip-Hop']
lungskull,3657103,81787,,https://www.last.fm/music/lungskull,['sigilkore']
Chayce Beckham,596337,60082,,https://www.last.fm/music/Chayce+Beckham,['country']
Lights,21558141,553970,efdbd3b1-2d20-4cea-af46-dffbc1e7daba,https://www.last.fm/music/Lights,['pop']
9mm Parabellum Bullet,6381856,155221,cb9b28ec-799f-44d8-a0b2-2eee3e8eb5b1,https://www.last.fm/music/9mm+Parabellum+Bullet,['J-rock']
Twenty Six,293296,53334,,https://www.last.fm/music/Twenty+Six,['post-rock']
Wir sind Helden,12925631,446304,908fedf4-548a-430f-b806-38fca9507dc4,https://www.last.fm/music/Wir+sind+Helden,['german']
Mickey Valen,1601934,170552,,https://www.last.fm/music/Mickey+Valen,['electronic']
happysad,29240109,264049,a800acf3-ca6c-4617-92cd-138df973404f,https://www.last.fm/music/happysad,['rock']
AB6IX,5129458,128212,,https://www.last.fm/music/AB6IX,['k-pop']
Who-ya Extended,1403011,96720,,https://www.last.fm/music/Who-ya+Extended,['alternative rock']
Los Rodriguez,869554,58981,,https://www.last.fm/music/Los+Rodriguez,['Rock Argentino']
Junie & TheHutFriends,681993,55215,,https://www.last.fm/music/Junie+&+TheHutFriends,['synth']
Holy Fuck,7703450,417513,4342cf80-7c06-4402-a431-457e77310474,https://www.last.fm/music/Holy+Fuck,['experimental']
Ghost Data,3636305,148583,,https://www.last.fm/music/Ghost+Data,['electronic']
Zero,1379645,152311,dd4129ed-37d3-4988-b820-a58ea7a73b96,https://www.last.fm/music/Zero,['rock']
SOJA,6790512,255960,c97c748f-d375-41a6-875d-25843f73ba6f,https://www.last.fm/music/SOJA,['reggae']
Medina,5553220,271228,9bfda160-0f1d-4a90-aaa6-b7142ac0dd55,https://www.last.fm/music/Medina,['pop']
Audien,3740189,301376,350eaa17-ff34-49f1-b29b-07eb399c5c29,https://www.last.fm/music/Audien,['trance']
PLOHO,3169228,147820,3e9e3456-b9ad-41d8-a3d0-0497805e31fc,https://www.last.fm/music/PLOHO,['post-punk']
Woo,1985137,146024,e2fe69a3-a852-4402-96ec-0e951d974144,https://www.last.fm/music/Woo,['ambient']
Uxie Kid,1076653,43204,,https://www.last.fm/music/Uxie+Kid,['trap']
Alex Clare,9846635,703155,e8c8a3c3-29b6-421e-b977-fb6796231d41,https://www.last.fm/music/Alex+Clare,['dubstep']
Black Kids,10145684,776314,38f953ac-af97-40b1-b95c-ab35cc0d7a81,https://www.last.fm/music/Black+Kids,['indie']
Headhunterz,6212621,277733,79dbc936-adf2-4a29-8e01-c1fbe5613b0a,https://www.last.fm/music/Headhunterz,['hardstyle']
Madelline,574992,67849,,https://www.last.fm/music/Madelline,['pop']
Sixx:A.M.,8826764,335745,b6cca708-1083-4bbb-8ba1-237d832088e4,https://www.last.fm/music/Sixx:A.M.,['hard rock']
John Michael Howell,858131,53273,,https://www.last.fm/music/John+Michael+Howell,['pop']
@,720073,77665,,https://www.last.fm/music/@,['mysterious']
Abby Sage,846821,130638,,https://www.last.fm/music/Abby+Sage,['pop']
scizzie,693765,63331,,https://www.last.fm/music/scizzie,['electronic']
Tony Anderson,1857330,152304,a856938c-662a-415d-a98f-671834e10129,https://www.last.fm/music/Tony+Anderson,['ambient']
Angie McMahon,1907199,125798,,https://www.last.fm/music/Angie+McMahon,['folk']
EVADE FROM 宇宙,845281,120955,,https://www.last.fm/music/EVADE+FROM+%E5%AE%87%E5%AE%99,['japanese']
Emily Rohm,734076,45539,,https://www.last.fm/music/Emily+Rohm,['female vocalists']
Belac,327540,32135,,https://www.last.fm/music/Belac,['chill phonk']
Uyama Hiroto,4199360,200976,ff139930-ec21-4c01-8737-4e4c05bdd472,https://www.last.fm/music/Uyama+Hiroto,['jazz']
John Wasson,884621,140274,a71e248f-4aef-4318-bcb7-2563b7d2c421,https://www.last.fm/music/John+Wasson,['jazz']
Kina Grannis,5876384,509674,7a1766ba-3d50-428f-b6f5-4d267248c744,https://www.last.fm/music/Kina+Grannis,['acoustic']
Yel,619515,57504,ee292535-3360-4a7b-9b1c-ecaa871c0977,https://www.last.fm/music/Yel,['trance']
munimuni,1527987,45667,,https://www.last.fm/music/munimuni,['angura kei']
Amos Lee,12723954,928523,332228ce-fe8c-4a5e-90e0-e1361553e5ff,https://www.last.fm/music/Amos+Lee,['singer-songwriter']
Kate Rockwell,633492,88840,,https://www.last.fm/music/Kate+Rockwell,['american']
After the Burial,9074213,213045,6dd9b71e-2e2f-4a66-bfce-5e820589b390,https://www.last.fm/music/After+the+Burial,['metalcore']
Midlake,13671223,601819,da90b5da-349e-4906-a0b4-805f5e46190d,https://www.last.fm/music/Midlake,['indie']
Haftbefehl,5219101,94545,5fce249a-96cd-4296-b9f2-ef60c876b0bb,https://www.last.fm/music/Haftbefehl,['Deutschrap']
Eli & Fur,1736450,159740,70d58a6b-c0b2-47de-8ff3-bc8ab817b5f9,https://www.last.fm/music/Eli+&+Fur,['House']
Getter,3291187,252583,8a05c7bb-7413-4ae0-a30e-b75e17c9e6da,https://www.last.fm/music/Getter,['dubstep']
Wanda Jackson,3774560,416880,550fbe01-42e9-4006-bcd0-6a1854dceb8f,https://www.last.fm/music/Wanda+Jackson,['rockabilly']
ADOY,2004654,112394,,https://www.last.fm/music/ADOY,['dream pop']
LPB Poody,1055657,119341,,https://www.last.fm/music/LPB+Poody,['rap']
LH CHUCRO,947581,30207,,https://www.last.fm/music/LH+CHUCRO,['brazil']
Tipling Rock,1537023,164272,,https://www.last.fm/music/Tipling+Rock,['indie']
Edwin Raphael,825799,146011,,https://www.last.fm/music/Edwin+Raphael,['indie']
Pat Metheny,8227385,454288,7daac7f9-8fcc-485f-a14f-f8091d98cf25,https://www.last.fm/music/Pat+Metheny,['jazz']
The Treblemakers,1745671,153473,fd887e4c-e8f5-4e85-8333-c17af53d4c20,https://www.last.fm/music/The+Treblemakers,['Soundtrack']
Lambo4oe,1110624,122030,,https://www.last.fm/music/Lambo4oe,[]
Vitor Kley,2132019,153734,,https://www.last.fm/music/Vitor+Kley,['pop']
Blanco White,2216086,210389,,https://www.last.fm/music/Blanco+White,['folk']
ana roxanne,1582442,131688,,https://www.last.fm/music/ana+roxanne,['ambient']
Klaas,3892817,290360,3323f0ca-dd99-45a8-9696-971c4c27806a,https://www.last.fm/music/Klaas,['House']
Cherish,2819910,446586,e82500a8-70ce-46ad-a028-b0690420d560,https://www.last.fm/music/Cherish,['rnb']
Shadowstep,284967,71103,,https://www.last.fm/music/Shadowstep,['hardstyle']
Summrs International,3736692,70106,,https://www.last.fm/music/Summrs+International,['trap']
Medium Build,1095400,101221,,https://www.last.fm/music/Medium+Build,['seen live']
Kenny Dorham,1854625,292484,4476453a-d37e-4c52-b60d-07c90b6fa661,https://www.last.fm/music/Kenny+Dorham,['jazz']
Teqkoi,2365088,178537,,https://www.last.fm/music/Teqkoi,['USA']
Fredo Bang,2365838,126681,,https://www.last.fm/music/Fredo+Bang,['rap']
Jack Black,1712683,227816,caf8a53e-7f43-4be4-95d6-18d55e1f6e18,https://www.last.fm/music/Jack+Black,['comedy']
100%,1086889,98732,886999f0-220a-48b6-a71c-b93e534de42b,https://www.last.fm/music/100%25,['k-pop']
Shawn Wasabi,2275761,159090,,https://www.last.fm/music/Shawn+Wasabi,['electronic']
Overpade,3368519,102488,,https://www.last.fm/music/Overpade,['sex']
Kevin Ross,1103300,185431,4b0c850a-854c-434f-8154-627f1303957a,https://www.last.fm/music/Kevin+Ross,['rnb']
Yuri,1610375,165454,f9c8e698-37aa-4d75-8a2e-c5bc01d00f9e,https://www.last.fm/music/Yuri,['pop']
tomo,712567,114071,ea2bdf34-7c45-4e38-abb5-b1f283a2dc1e,https://www.last.fm/music/tomo,['japanese']
pigeon pit,2089508,67207,,https://www.last.fm/music/pigeon+pit,['punk']
FRAD,2232655,219415,,https://www.last.fm/music/FRAD,['jazz']
gulch,2787211,88966,,https://www.last.fm/music/gulch,['hardcore']
The Blue Nile,2810990,204056,13453b40-1d9c-4281-b73f-b7c1b45c7ebd,https://www.last.fm/music/The+Blue+Nile,['Scottish']
Egypt Central,5864753,330977,e76b3a0a-e658-4478-b31e-5a5a24eb65d7,https://www.last.fm/music/Egypt+Central,['alternative rock']
Eva Noblezada,1178116,65763,,https://www.last.fm/music/Eva+Noblezada,['american']
The Cribs,17733995,837181,a3a92047-be1c-4f3e-8960-c4f8570984df,https://www.last.fm/music/The+Cribs,['indie']
Cast - Liv and Maddie,821768,112225,,https://www.last.fm/music/Cast+-+Liv+and+Maddie,['Soundtrack']
TTNG,4411769,147961,,https://www.last.fm/music/TTNG,['math rock']
American Pleasure Club,2279060,150336,,https://www.last.fm/music/American+Pleasure+Club,['emo']
Richard Houghten,758199,82776,692e94f0-0da2-4762-ad87-c43fbb2dfce4,https://www.last.fm/music/Richard+Houghten,['experimental']
Billy Paul,2209275,380873,7e8a2d88-ebed-433c-9971-643a66834835,https://www.last.fm/music/Billy+Paul,['soul']
Meganeko,1680405,93103,85933ab1-fd6f-4a61-a99e-897c8e10e0ad,https://www.last.fm/music/Meganeko,['chiptune']
IceWear Vezzo,1909188,99279,,https://www.last.fm/music/IceWear+Vezzo,['rap']
Isles & Glaciers,3647661,183902,f8d7e0b0-807b-4e90-8f93-e2d1deadd727,https://www.last.fm/music/Isles+&+Glaciers,['post-hardcore']
Chanmina,2816029,107973,,https://www.last.fm/music/Chanmina,['better than selena gomez']
líue,1536765,139708,,https://www.last.fm/music/l%C3%ADue,['electronic']
Cacife Clandestino,1709439,95976,,https://www.last.fm/music/Cacife+Clandestino,['rap']
Alabaster Deplume,1494356,126695,4c1d0414-f5d7-4882-92fc-ba2421b82d40,https://www.last.fm/music/Alabaster+Deplume,['jazz']
Gum,1968786,152969,bca076a4-0ff5-43ae-b4c1-27ece7a0ca1c,https://www.last.fm/music/Gum,['experimental']
YungManny,1426091,122241,,https://www.last.fm/music/YungManny,['Hip-Hop']
Rachel Bay Jones,1335396,104475,,https://www.last.fm/music/Rachel+Bay+Jones,['Musical theatre']
Los Angeles Negros,1233791,116004,,https://www.last.fm/music/Los+Angeles+Negros,['romanticas']
Hans.,635821,112845,,https://www.last.fm/music/Hans.,['rap']
Fu Manchu,9853217,377767,f96de591-5dae-41da-855b-eb387d88d7d4,https://www.last.fm/music/Fu+Manchu,['Stoner Rock']
Michele Leigh,985669,131395,,https://www.last.fm/music/Michele+Leigh,['indie pop']
Gavin Adcock,549091,26045,,https://www.last.fm/music/Gavin+Adcock,[]
The Subways,24357004,1065820,20e264d7-b4d5-4e49-8931-a9c67ff07f04,https://www.last.fm/music/The+Subways,['indie rock']
Anita Baker,4202180,449672,02349767-d5ac-4528-892d-17b6d40107a1,https://www.last.fm/music/Anita+Baker,['soul']
OverDose,1929519,72225,c28b093d-799b-485c-8ad8-40206649d960,https://www.last.fm/music/OverDose,['thrash metal']
Ikkimel,526655,25030,,https://www.last.fm/music/Ikkimel,['Deutschrap']
Flughand,3248264,346829,,https://www.last.fm/music/Flughand,['instrumental hip-hop']
Chanel,2967881,188983,a4f4fa8a-48bd-4d26-b3b7-88e57e908ffe,https://www.last.fm/music/Chanel,['House']
damon r.,553180,33029,,https://www.last.fm/music/damon+r.,['Electroclash']
Peter Sandberg,3220837,375338,,https://www.last.fm/music/Peter+Sandberg,['piano']
the booyah! kids,1212098,128709,,https://www.last.fm/music/the+booyah%21+kids,['electronic']
Shirley Bassey,5350682,592936,05ec70a5-3858-4346-a649-fda0a297b8c1,https://www.last.fm/music/Shirley+Bassey,['jazz']
Cash!*,633565,83409,,https://www.last.fm/music/Cash%21%2A,[]
Ano,978145,64609,,https://www.last.fm/music/Ano,['japanese']
Kanine,1600849,105706,,https://www.last.fm/music/Kanine,['deathcore']
Nascent,763251,108570,abaaa879-e475-4f5e-a34f-777a196498a6,https://www.last.fm/music/Nascent,['Hip-Hop']
Mitraz,1278873,36579,,https://www.last.fm/music/Mitraz,['chill']
Tiwa Savage,1636960,158247,,https://www.last.fm/music/Tiwa+Savage,['nigeria']
Susanne Sundfør,9711614,299728,f3f9e76a-0685-4a9a-97d1-6fa2b50f9fba,https://www.last.fm/music/Susanne+Sundf%C3%B8r,['norwegian']
Shoko Nakagawa,1341510,100744,731552b6-04d5-4d5d-9fdf-4e38b410c04b,https://www.last.fm/music/Shoko+Nakagawa,['j-pop']
okaywill,636499,125091,,https://www.last.fm/music/okaywill,['indie pop']
Cracker,3276992,341916,ca48bfb8-37c5-4a04-9837-a07975ee0cd3,https://www.last.fm/music/Cracker,['alternative']
Geraldo Azevedo,1872750,142092,145a7738-d7fb-4041-9da6-1c26790f899d,https://www.last.fm/music/Geraldo+Azevedo,['mpb']
Nico Segal,455287,85788,,https://www.last.fm/music/Nico+Segal,['chicago']
Orbit Culture,3692946,83320,c4f8b170-36cf-4774-bbe9-8d93d204a681,https://www.last.fm/music/Orbit+Culture,['Melodic Death Metal']
Julia Fox,122431,25909,,https://www.last.fm/music/Julia+Fox,['pop']
Mithoon,772691,65325,7f74ac10-e2f0-480a-be9b-82264d2078a9,https://www.last.fm/music/Mithoon,['bollywood']
Over October,528869,27397,,https://www.last.fm/music/Over+October,['Filipino']
YK Osiris,1315608,166667,,https://www.last.fm/music/YK+Osiris,['Hip-Hop']
Pink Turns Blue,2612929,139276,66c82752-3488-472e-8bc1-89b853da56df,https://www.last.fm/music/Pink+Turns+Blue,['post-punk']
Mc leozin,602533,86689,,https://www.last.fm/music/Mc+leozin,['funk']
Electrelane,6884244,303216,7756e3dc-f44c-4678-a7bc-d1b31204a963,https://www.last.fm/music/Electrelane,['indie']
Sultan + Shepard,1929226,176169,,https://www.last.fm/music/Sultan+%252B+Shepard,['Canadian']
meltycanon,1598839,185313,,https://www.last.fm/music/meltycanon,['Hip-Hop']
I Hate Myself Because,1416063,136228,,https://www.last.fm/music/I+Hate+Myself+Because,['indie rock']
Omar Courtz,559757,33965,,https://www.last.fm/music/Omar+Courtz,['latino']
Seeed,13681507,499299,49c43c49-328d-4b14-8a1d-be99cafaec14,https://www.last.fm/music/Seeed,['reggae']
Ben Rector,3798769,259021,9f478f13-554c-49fc-b5f6-fcf110010c39,https://www.last.fm/music/Ben+Rector,['singer-songwriter']
You Love Her,980657,85276,,https://www.last.fm/music/You+Love+Her,['electronic']
Hurts,33117073,818681,fcd954c7-f327-446f-87a3-2c4b242c6f38,https://www.last.fm/music/Hurts,['synthpop']
Django Django,11888137,551774,4bfce038-b1a0-4bc4-abe1-b679ab900f03,https://www.last.fm/music/Django+Django,['psychedelic']
Blank Banshee,7367158,219938,8626ae12-6dd3-4a0c-8e83-ac9e6f0a32ef,https://www.last.fm/music/Blank+Banshee,['vaporwave']
Carter Burwell,9937667,530523,b88ca659-0393-4a62-abd8-f290e6c7a7e2,https://www.last.fm/music/Carter+Burwell,['Soundtrack']
Tiakola,2384066,45133,,https://www.last.fm/music/Tiakola,['french']
Hatsune Miku,5442771,130952,130d679a-9a92-4373-8348-0800b6b93a30,https://www.last.fm/music/Hatsune+Miku,['vocaloid']
Gerardo Ortiz,1980966,95428,fb5b1cdc-007e-49b2-aea0-c7ffa9316120,https://www.last.fm/music/Gerardo+Ortiz,['GERARDO ORTIZ']
De Jeugd van Tegenwoordig,7640247,156371,dd2a8dee-59ea-4df8-978a-25403da4db97,https://www.last.fm/music/De+Jeugd+van+Tegenwoordig,['seen live']
Inspector,1559096,105100,b8711241-bd87-4f6f-ab22-fcdc3743544b,https://www.last.fm/music/Inspector,['ska']
Alemeda,923676,116525,,https://www.last.fm/music/Alemeda,['rnb']
Aimee Carty,573646,67372,,https://www.last.fm/music/Aimee+Carty,['indie pop']
Turnpike Troubadours,2926253,92360,607edb17-d439-48db-8482-da92167e4a59,https://www.last.fm/music/Turnpike+Troubadours,['country']
KRYPTOGRAM,611613,91950,,https://www.last.fm/music/KRYPTOGRAM,['electronic']
Ūla,934965,111835,,https://www.last.fm/music/%C5%AAla,['seen live']
Amanaz,1369968,145693,2c2f217c-83f9-4ebb-8ab9-dd5c612ecd65,https://www.last.fm/music/Amanaz,['Psychedelic Rock']
Fats Domino,5311337,634447,e787de5d-49e2-4b1f-9bde-1fd3a671b971,https://www.last.fm/music/Fats+Domino,['blues']
CheVy,1541096,140000,febda65d-6127-4e9b-9e64-7ccf2220f394,https://www.last.fm/music/CheVy,['NWOBHM']
The Red Pears,1473311,132681,,https://www.last.fm/music/The+Red+Pears,['seen live']
Boogarins,6140559,169672,46713d05-4143-4704-a9c3-71b482a13944,https://www.last.fm/music/Boogarins,['Psychedelic Rock']
Gesu No Kiwami Otome,2798838,119531,,https://www.last.fm/music/Gesu+No+Kiwami+Otome,['japanese']
Teoman,6404123,144593,5b4237d9-d8e9-462b-a76d-558522a5871c,https://www.last.fm/music/Teoman,['turkish rock']
Aldeia Records,584513,64631,,https://www.last.fm/music/Aldeia+Records,['rap']
Sukima Switch,1021534,93118,d7e28bb6-366a-46d8-92a9-ae574375c75d,https://www.last.fm/music/Sukima+Switch,['j-pop']
Virtual Riot,3840439,182437,33db34de-5419-4d4c-a45b-3dfd6b7d8a72,https://www.last.fm/music/Virtual+Riot,['dubstep']
Q-Tip,7496707,622455,,https://www.last.fm/music/Q-Tip,['Hip-Hop']
Skin On Skin,1005754,90037,10135b81-56f2-47ee-8dbb-06be8577ea45,https://www.last.fm/music/Skin+On+Skin,['breakbeat']
Népal,4730470,60382,,https://www.last.fm/music/N%C3%A9pal,['Hip-Hop']
Katy B,8825107,515773,2df30b6c-997d-4c3f-abb5-5e0d6317ea57,https://www.last.fm/music/Katy+B,['dubstep']
Paul Engemann,1223207,153807,db703302-dd01-4535-b35c-e608c4dd82b0,https://www.last.fm/music/Paul+Engemann,['pop']
cxlt.,1875652,202862,,https://www.last.fm/music/cxlt.,['electronic']
Murray Head,1949658,282062,071ab0f1-ac3f-48f6-9ee6-11b72eb73e57,https://www.last.fm/music/Murray+Head,['80s']
FILV,1515127,133371,,https://www.last.fm/music/FILV,['pop']
JGRREY,792076,130382,,https://www.last.fm/music/JGRREY,['soul']
